# in Mpc/h Units 
# D1 = 0.0543939 
# k P N P(z=0)
0.0628319 33.5394 6 11335.9
0.0888577 20.3404 12 6874.77
0.108828 14.9397 8 5049.41
0.125664 13.4296 6 4539.03
0.140496 10.7775 24 3642.65
0.153906 8.47087 24 2863.04
0.177715 7.07477 12 2391.18
0.188496 6.51409 30 2201.68
0.198692 6.05065 24 2045.04
0.20839 5.34963 24 1808.1
0.217656 4.99733 8 1689.03
0.226543 4.33025 24 1463.57
0.235095 4.30584 48 1455.32
0.251327 3.79752 6 1283.51
0.262281 3.52442 84 1191.2
0.273878 3.02206 24 1021.42
0.280993 3.18326 24 1075.9
0.29019 2.80483 72 947.995
0.307812 2.42423 24 819.359
0.318551 2.36466 102 799.225
0.326484 2.36952 32 800.866
0.340674 2.05862 120 695.785
0.355431 1.97726 12 668.286
0.366343 1.74778 144 590.725
0.379302 1.59813 54 540.147
0.389837 1.54834 96 523.319
0.405099 1.42417 168 481.35
0.422256 1.32855 144 449.032
0.442145 1.16698 146 394.423
0.456965 1.12394 240 379.876
0.476937 1.03538 192 349.945
0.493022 0.926746 168 313.228
0.510602 0.876898 270 296.38
0.527626 0.824144 228 278.549
0.546637 0.756006 344 255.52
0.570583 0.691834 342 233.831
0.591498 0.647941 456 218.995
0.616749 0.577183 396 195.08
0.63768 0.533796 486 180.416
0.661928 0.489857 560 165.565
0.686555 0.451227 558 152.509
0.712045 0.417855 708 141.229
0.737212 0.376414 672 127.223
0.767295 0.359168 998 121.394
0.797876 0.321628 924 108.706
0.827231 0.297982 1014 100.714
0.855366 0.269537 1064 91.0997
0.888745 0.251187 1434 84.8979
0.922629 0.222637 1440 75.2482
0.9574 0.207489 1662 70.1285
0.994531 0.18673 1898 63.1122
1.03188 0.175674 2040 59.3753
1.07175 0.15896 2378 53.7264
1.11154 0.151111 2430 51.0736
1.15271 0.13381 2964 45.2261
1.19766 0.12024 3278 40.6395
1.2432 0.110336 3618 37.2922
1.28924 0.102026 3896 34.4835
1.33879 0.0934822 4770 31.5957
1.3903 0.0857567 4902 28.9846
1.44163 0.0772354 5522 26.1045
1.49595 0.071086 6402 24.0261
1.55328 0.0650402 7118 21.9827
1.61149 0.0605644 7634 20.47
1.67267 0.0559713 9090 18.9175
1.73596 0.0529856 9566 17.9084
1.80111 0.0496442 11034 16.7791
1.86923 0.0472118 12290 15.957
1.94007 0.0448829 13706 15.1698
2.01239 0.0425015 14970 14.365
2.08788 0.041686 17198 14.0893
2.16695 0.0427595 19016 14.4521
2.24881 0.0434046 21458 14.6702
2.33445 0.0444205 24186 15.0135
2.42318 0.0495582 26624 16.75
2.51406 0.0538383 29594 18.1966
2.60906 0.0613131 33536 20.723
2.70773 0.0714872 37166 24.1617
2.80996 0.0956372 41720 32.3241
2.91588 0.119334 46280 40.3333
3.02527 0.151392 51536 51.1683
3.13941 0.225033 58466 76.0581
3.25901 0.334577 65564 113.083
3.38216 0.532984 72080 180.141
3.50965 0.890406 81380 300.945
3.64194 1.94519 90070 657.448
3.7792 5.77341 101516 1951.34
3.92175 17.0512 112736 5763.09
4.06885 22.1379 122371 7482.31
4.22253 0.136582 120908 46.163
4.38168 0.187599 118888 63.4059
4.54705 0.309794 115424 104.706
4.71893 0.583873 110068 197.341
4.89655 1.27842 101516 432.09
5.08084 3.32981 92536 1125.43
5.27183 9.2121 78532 3113.57
5.46879 55.216 62872 18662.3
5.67269 115.065 43009 38890.4
5.8872 2.34294 27262 791.882
6.10775 8.26017 16264 2791.83
6.3354 45.1377 8614 15255.9
6.56292 359.827 3046 121617
6.76744 6873.39 550 2.32311e+06
6.96499 466.146 1 157551
